,date,country_code_a,country_code_b,relations_score,num_verbal_coop,num_material_coop,num_verbal_conf,num_material_conf
821,2022-03-01,ESP,UKR,1.0542868067453226,34,15,6,7
822,2022-03-01,ESP,USA,0.3122042293758376,42,4,0,3
823,2022-03-01,ESP,VEN,-0.21599556918237636,2,0,0,2
824,2022-03-01,EST,EUR,3.824232523941504,4,0,0,0
825,2022-03-01,FIN,EST,1.0894976385984187,7,3,0,0
826,2022-03-01,EST,GBR,0.32011217572607736,191,12,0,6
827,2022-03-01,EST,LTU,-0.3861081618406498,12,0,4,4
828,2022-03-01,EST,LVA,0.32257138210257175,21,0,4,0
829,2022-03-01,EST,MDA,1.9999999999999998,2,0,0,0
830,2022-03-01,EST,NOR,0.04742587317756679,2,0,0,0
831,2022-03-01,EST,POL,0.690340086884675,78,0,4,4
832,2022-03-01,RUS,EST,0.0986966936336633,39,0,10,10
833,2022-03-01,SWE,EST,2.642391233933647,1,0,0,0
834,2022-03-01,EST,UKR,0.6633576065111264,51,5,0,6
835,2022-03-01,EST,USA,0.3046030487868603,9,0,1,0
836,2022-03-01,EST,WST,-0.5134178877484561,55,2,0,20
837,2022-03-01,MMR,ETH,1.4999999999999998,2,0,0,0
838,2022-03-01,SDN,ETH,0.10065555540741429,11,0,2,0
839,2022-03-01,ETH,SOM,-0.17684118931135495,0,0,5,0
840,2022-03-01,ETH,UGA,0.3580943193217836,18,0,0,0
841,2022-03-01,ETH,UKR,-0.020690045592840097,3,0,0,0
842,2022-03-01,EUR,FIN,1.6642460772376004,7,0,3,0
843,2022-03-01,EUR,FRA,0.37646119175576426,62,6,18,8
844,2022-03-01,GBR,EUR,0.5950657347411167,58,23,3,12
845,2022-03-01,GHA,EUR,-0.07194483984836625,0,0,2,0
846,2022-03-01,GRC,EUR,-0.31136130449001154,1,2,4,0
847,2022-03-01,HRV,EUR,0.928377051924325,4,0,0,2
848,2022-03-01,EUR,HUN,0.4915515220539786,3,0,0,0
849,2022-03-01,IDN,EUR,0.05395862988627469,2,0,0,0
850,2022-03-01,EUR,IND,0.7810289935645478,7,0,0,0
851,2022-03-01,IRL,EUR,0.9236099230415028,6,4,4,2
852,2022-03-01,EUR,IRN,1.5204934882580314,17,1,0,0
853,2022-03-01,EUR,ISL,6.357165754084578,0,1,0,0
854,2022-03-01,EUR,ISR,0.054099143091379344,19,0,2,3
855,2022-03-01,ITA,EUR,1.5810642968665323,15,4,7,0
856,2022-03-01,EUR,JPN,0.9321221110493136,11,5,3,0
857,2022-03-01,EUR,KOR,0.6794513148144057,7,2,0,0
858,2022-03-01,EUR,LKA,4.966535745378576,0,1,0,0
859,2022-03-01,LTU,EUR,-0.6778815008366124,11,0,2,1
860,2022-03-01,EUR,LUX,3.178582877042289,5,0,0,0
861,2022-03-01,LVA,EUR,1.0306652651504655,9,2,0,1
862,2022-03-01,EUR,MCO,0.0,3,0,0,0
863,2022-03-01,EUR,MDA,0.5132177237722726,9,0,0,0
864,2022-03-01,MEX,EUR,-0.8987832879399739,0,0,2,0
865,2022-03-01,MLT,EUR,0.15454058871201165,2,0,3,0
866,2022-03-01,EUR,MMR,-4.0,0,0,0,1
867,2022-03-01,MNE,EUR,-0.21815338221330194,0,0,3,0
868,2022-03-01,MNG,EUR,-5.0,0,0,0,2
869,2022-03-01,EUR,MYS,0.9950832590689819,2,0,0,0
870,2022-03-01,EUR,NGA,2.0562744549791936,9,1,0,0
871,2022-03-01,EUR,NLD,0.9588314431497698,9,4,2,1
872,2022-03-01,EUR,NMR,1.0626506645948042,6,4,0,1
873,2022-03-01,EUR,NOR,1.000628107164956,22,0,0,2
874,2022-03-01,EUR,NZL,3.5,0,1,0,0
875,2022-03-01,EUR,PAK,0.3681755608817241,18,0,0,0
876,2022-03-01,PHL,EUR,0.16124796880372708,1,0,0,0
877,2022-03-01,EUR,POL,-0.3571967424583011,29,4,1,2
878,2022-03-01,EUR,PSE,-0.0976972987457876,2,0,0,3
879,2022-03-01,EUR,QAT,-0.13357037885028572,11,0,3,0
880,2022-03-01,ROU,EUR,0.7727337767182547,8,2,1,0
881,2022-03-01,EUR,RUS,-0.38847458266639623,316,80,107,235
882,2022-03-01,EUR,SAS,1.5875,8,0,0,0
883,2022-03-01,SDN,EUR,1.4999999999999998,2,0,0,0
884,2022-03-01,SEA,EUR,6.357165754084578,0,1,0,0
885,2022-03-01,EUR,SGP,0.12155401785793553,6,0,0,0
886,2022-03-01,SRB,EUR,-0.18970349271026715,0,0,1,0
887,2022-03-01,SVK,EUR,-0.017198623318697637,5,0,0,0
888,2022-03-01,EUR,SWE,1.34500222811966,4,3,1,0
889,2022-03-01,SYR,EUR,0.5597570336218988,5,3,0,2
890,2022-03-01,THA,EUR,3.5231883119115293,1,0,0,0
891,2022-03-01,TUN,EUR,-1.9458812758981483,0,0,2,0
892,2022-03-01,EUR,TUR,0.780074888239401,28,0,2,0
893,2022-03-01,EUR,UKR,0.6632130910287212,515,107,75,58
894,2022-03-01,USA,EUR,0.4834921282953766,152,22,20,34
895,2022-03-01,VEN,EUR,-0.23712936588783395,0,0,0,2
896,2022-03-01,EUR,WST,0.4704223087284825,37,4,8,1
897,2022-03-01,FIN,JPN,-1.0654120831396583,0,0,0,4
898,2022-03-01,FIN,KOR,-3.973228596302861,0,0,0,1
899,2022-03-01,FIN,RUS,-1.004489256325366,15,4,5,18
900,2022-03-01,FIN,SWE,-0.5642450170037908,9,1,5,3
901,2022-03-01,FIN,UKR,0.2814171362271817,30,9,1,10
902,2022-03-01,USA,FIN,-1.2654691781902476,0,0,0,2
903,2022-03-01,WST,FIN,1.156985372248659,70,0,6,0
904,2022-03-01,FJI,GBR,0.23712936588783395,0,1,0,0
905,2022-03-01,FJI,NZL,-0.23712936588783395,0,0,0,1
906,2022-03-01,FJI,RUS,-0.44778823970617976,3,0,2,0
907,2022-03-01,FJI,UKR,0.2087425990853592,0,1,3,0
908,2022-03-01,FRA,GBR,0.8622607049474819,69,9,8,10
909,2022-03-01,FRA,GRC,2.6666666666666665,3,0,0,0
910,2022-03-01,FRA,HRV,3.9999999999999996,4,0,0,0
911,2022-03-01,IND,FRA,0.511178577065269,7,0,0,0
912,2022-03-01,IRL,FRA,1.2035739226312845,4,2,0,0
913,2022-03-01,FRA,IRN,1.1184160829666188,18,0,0,0
914,2022-03-01,FRA,IRQ,0.1758653875391408,3,0,0,0
915,2022-03-01,ISR,FRA,-1.1467181820214383,2,4,1,1
916,2022-03-01,FRA,ITA,0.49669385200093524,39,2,4,0
917,2022-03-01,JOR,FRA,1.761942026634962,0,3,0,0
918,2022-03-01,JPN,FRA,0.16201219258473354,16,0,0,2
919,2022-03-01,FRA,KEN,1.8499999999999999,8,4,0,0
920,2022-03-01,FRA,KHM,0.009813455872075827,8,0,1,1
921,2022-03-01,FRA,KOR,0.41923643137301986,8,0,2,0
922,2022-03-01,FRA,LBN,2.172632792345443,2,1,0,0
923,2022-03-01,LBY,FRA,0.9306239844018636,2,0,0,0
924,2022-03-01,FRA,LUX,0.11145080196728194,2,0,0,0
925,2022-03-01,LVA,FRA,0.0,2,0,0,0
926,2022-03-01,FRA,MCO,-0.18970349271026715,0,0,0,1
927,2022-03-01,FRA,MDA,0.30732822898906015,7,0,0,0
928,2022-03-01,FRA,MDG,2.334271800327931,2,0,0,0
929,2022-03-01,FRA,MDV,-1.0016732127310712,1,0,1,2
930,2022-03-01,FRA,MEX,0.3501437027947432,12,2,0,1
931,2022-03-01,FRA,MLI,1.5962863259327544,21,9,16,0
932,2022-03-01,FRA,MRT,-0.014227761953270038,1,0,1,0
933,2022-03-01,FRA,MYS,1.1457911094838624,3,4,3,0
934,2022-03-01,NER,FRA,0.07194483984836625,2,0,0,0
935,2022-03-01,FRA,NLD,0.02561917681207639,7,2,3,0
936,2022-03-01,FRA,PHL,-0.035972419924183124,0,0,1,0
937,2022-03-01,FRA,POL,0.4811405325045313,13,2,3,0
938,2022-03-01,PRK,FRA,8.807970779778824,0,1,0,0
939,2022-03-01,PRT,FRA,1.716938671389134,8,0,1,0
940,2022-03-01,PSE,FRA,0.13317364637052223,6,1,0,0
941,2022-03-01,FRA,ROU,0.9371655638582042,16,7,0,0
942,2022-03-01,FRA,RUS,0.184241683778315,176,28,62,24
943,2022-03-01,FRA,SAU,1.3276674250189155,12,0,0,1
944,2022-03-01,FRA,SEA,0.86078289399626,0,4,0,0
945,2022-03-01,FRA,SEN,-2.111396747083309,2,0,1,0
946,2022-03-01,FRA,SRB,2.2024275332937027,6,0,0,0
947,2022-03-01,FRA,SWE,0.08480832933753976,5,0,0,0
948,2022-03-01,FRA,SYR,-3.1540305370584694,0,0,0,3
949,2022-03-01,FRA,TCD,0.4112190409026955,4,0,0,0
950,2022-03-01,THA,FRA,0.0,1,0,0,0
951,2022-03-01,FRA,TUR,-0.8778914485975363,0,1,5,0
952,2022-03-01,FRA,UKR,0.6860137529037834,97,11,15,9
953,2022-03-01,FRA,USA,0.4727967852475274,155,16,22,23
954,2022-03-01,FRA,VNM,0.1676761568955134,6,0,0,0
955,2022-03-01,FRA,WST,0.6543616039824288,5,7,2,0
956,2022-03-01,USA,FSM,0.38102965072897327,1,0,0,0
957,2022-03-01,GAB,GHA,0.05172511398210023,6,0,0,0
958,2022-03-01,GBR,GHA,1.1655051842853348,10,1,0,2
959,2022-03-01,GBR,GRC,0.18224233009905114,6,3,2,0
960,2022-03-01,GBR,HUN,0.7133754840818775,9,2,0,0
961,2022-03-01,GBR,IDN,1.4324120988148399,2,0,0,1
962,2022-03-01,GBR,IND,-0.14138444736943984,9,0,3,1
963,2022-03-01,IRL,GBR,-0.04047437442550543,60,3,11,7
964,2022-03-01,GBR,IRN,0.9649172758700356,18,0,2,0
965,2022-03-01,GBR,IRQ,-0.6988791324737006,6,0,1,4
966,2022-03-01,GBR,ISR,1.3344405628647,8,6,2,0
967,2022-03-01,GBR,ITA,1.5644182512519818,9,5,2,0
968,2022-03-01,JAM,GBR,1.8825899495899656,0,1,0,0
969,2022-03-01,JOR,GBR,-1.2423308983149022,4,0,1,1
970,2022-03-01,GBR,JPN,0.6861997199038806,19,1,1,2
971,2022-03-01,GBR,KEN,0.5743762330547163,18,1,0,0
972,2022-03-01,KNA,GBR,0.3514457507225754,12,0,0,0
973,2022-03-01,GBR,LBN,-0.7501239611898219,2,0,0,3
974,2022-03-01,GBR,LKA,0.21405466837725115,3,0,0,0
975,2022-03-01,LTU,GBR,0.9006343076759963,1,2,0,0
976,2022-03-01,LVA,GBR,0.1908577768897001,8,0,0,0
977,2022-03-01,GBR,MCO,0.0,3,0,0,0
978,2022-03-01,MDA,GBR,1.9999999999999998,2,0,0,0
979,2022-03-01,GBR,MDV,0.10234946438156764,4,6,0,0
980,2022-03-01,GBR,MLT,2.6577428654342867,3,0,0,0
981,2022-03-01,GBR,MNG,0.4120159313888391,3,2,0,0
982,2022-03-01,GBR,NAM,0.07430053464485463,3,0,0,0
983,2022-03-01,NGA,GBR,-0.05618461397927148,23,0,10,1
984,2022-03-01,NLD,GBR,0.3414400622622222,16,6,3,3
985,2022-03-01,GBR,NMR,-0.524321395628422,3,1,3,0
986,2022-03-01,NOR,GBR,1.9581747564143341,5,1,0,0
987,2022-03-01,NZL,GBR,2.028175771825321,46,15,2,2
988,2022-03-01,GBR,PAK,0.18653796620765406,29,3,5,0
989,2022-03-01,GBR,PAN,0.04226759341091517,2,0,0,0
990,2022-03-01,PHL,GBR,1.0948517463551335,2,0,0,0
991,2022-03-01,GBR,POL,0.43946387494299727,257,18,9,13
992,2022-03-01,GBR,PRK,-5.0,0,0,0,1
993,2022-03-01,GBR,PRT,0.10800817892478437,26,0,0,0
994,2022-03-01,GBR,PSE,-0.3624296123038285,2,1,2,0
995,2022-03-01,GBR,QAT,-3.3245511386285136,1,0,0,4
996,2022-03-01,GBR,ROU,1.2783849975903132,0,3,0,0
997,2022-03-01,GBR,RUS,-0.25090635629210184,448,69,175,230
998,2022-03-01,GBR,SAS,-0.4000000000000001,2,0,0,2
999,2022-03-01,GBR,SAU,0.10072277578771276,5,0,0,0
1000,2022-03-01,GBR,SGP,0.9876265405023751,15,0,0,1
1001,2022-03-01,GBR,SOM,-1.125678563920552,1,0,1,2
1002,2022-03-01,GBR,SWE,-0.6036905832644563,5,1,2,1
1003,2022-03-01,GBR,SYR,-3.1540305370584694,0,0,0,3
1004,2022-03-01,GBR,TCD,0.21507818458182126,16,0,0,0
1005,2022-03-01,GBR,THA,1.0654862145706003,12,0,0,0
1006,2022-03-01,GBR,TTO,-0.23712936588783395,0,0,0,2
1007,2022-03-01,GBR,TUN,3.973228596302861,1,0,0,0
1008,2022-03-01,GBR,TUR,-1.8310699576981222,0,0,0,11
1009,2022-03-01,GBR,TWN,1.1749999999999998,4,0,0,0
1010,2022-03-01,GBR,UGA,1.0948517463551335,4,0,0,0
1011,2022-03-01,GBR,UKR,0.5217433027669034,644,166,77,69
1012,2022-03-01,URY,GBR,1.7503636614813256,2,1,0,0
1013,2022-03-01,GBR,USA,0.4484920700814023,275,47,32,22
1014,2022-03-01,GBR,VAT,0.016175856006628755,3,2,0,0
1015,2022-03-01,GBR,VNM,0.35095146151399426,0,1,0,0
1016,2022-03-01,GBR,WST,0.2184158618632064,50,0,9,8
1017,2022-03-01,ZAF,GBR,0.05355561484526665,4,0,0,0
1018,2022-03-01,GBR,ZWE,-0.3338272350687666,17,0,0,7
1019,2022-03-01,GEO,UKR,0.18970349271026715,1,0,0,0
1020,2022-03-01,GHA,HUN,1.1749999999999998,4,0,0,0
1021,2022-03-01,GHA,ITA,0.9412949747949828,1,0,0,0
1022,2022-03-01,GHA,MDV,0.9933071490757153,2,0,0,0
1023,2022-03-01,GHA,MLI,0.0,3,0,0,0
1024,2022-03-01,GHA,NGA,0.4989457757600475,13,0,0,0
1025,2022-03-01,GHA,POL,2.334271800327931,2,0,0,0
1026,2022-03-01,GHA,ROU,1.1749999999999998,4,0,0,0
1027,2022-03-01,GHA,RUS,0.22922791550115773,12,0,0,0
1028,2022-03-01,GHA,SAU,0.8285330557806723,3,0,0,0
1029,2022-03-01,GHA,SLE,0.3319811122429675,4,0,0,0
1030,2022-03-01,GHA,SVK,2.334271800327931,2,0,0,0
1031,2022-03-01,GHA,TUR,0.4798641761836738,10,0,0,0
1032,2022-03-01,GHA,UKR,0.06580298455753443,32,0,0,17
1033,2022-03-01,GHA,USA,0.7312150240276645,8,0,0,0
1034,2022-03-01,GHA,WAF,0.8293363258199182,7,0,0,0
1035,2022-03-01,GIN,GMB,0.017986209962091562,4,0,0,0
1036,2022-03-01,GIN,GNB,0.017986209962091562,4,0,0,0
1037,2022-03-01,GIN,UKR,1.7179876597805115,2,0,0,0
1038,2022-03-01,GMB,GNB,0.02976207524828165,10,0,0,0
1039,2022-03-01,MMR,GMB,-2.085945013059002,1,0,2,0
1040,2022-03-01,NGA,GMB,1.3923344267331736,2,0,0,0
1041,2022-03-01,KEN,GNQ,0.09451806551531657,3,0,0,0
1042,2022-03-01,GNQ,NGA,5.3154857308685735,6,0,0,0
1043,2022-03-01,IRL,GRC,5.959842894454292,0,1,0,0
1044,2022-03-01,GRC,ITA,0.6834498133092306,4,2,0,0
1045,2022-03-01,GRC,JPN,0.007194483984836625,1,0,0,0
1046,2022-03-01,KEN,GRC,-0.07194483984836625,0,0,1,0
1047,2022-03-01,GRC,NGA,0.0,4,0,0,0
1048,2022-03-01,GRC,NLD,0.19092404053206322,0,1,2,0
1049,2022-03-01,GRC,POL,3.7,0,2,0,0
1050,2022-03-01,RUS,GRC,-0.9806714635358598,12,0,6,9
1051,2022-03-01,GRC,TUR,0.12849402377130212,12,4,3,10
1052,2022-03-01,GRC,UKR,0.584018001046088,40,4,2,5
1053,2022-03-01,GRC,USA,0.06892692800741335,41,1,8,7
1054,2022-03-01,IRL,GRD,-0.035972419924183124,0,0,1,0
1055,2022-03-01,SGP,GRD,0.0,1,0,0,0
1056,2022-03-01,GTM,PER,1.061960882359551,6,0,0,0
1057,2022-03-01,USA,GTM,1.057296084810739,4,1,0,0
1058,2022-03-01,HKG,USA,0.9829063332303009,5,1,1,0
1059,2022-03-01,HND,USA,-0.26823240757699524,7,2,0,1
1060,2022-03-01,HRV,HUN,-1.5234024002723374,0,0,0,7
1061,2022-03-01,HRV,MDA,-1.9821847799643324,0,0,0,6
1062,2022-03-01,HRV,POL,-1.9821847799643324,0,0,0,6
1063,2022-03-01,HRV,ROU,-1.9821847799643324,0,0,0,6
1064,2022-03-01,HRV,RUS,-1.3214565199762216,3,0,0,6
1065,2022-03-01,HRV,SVK,-3.5999999999999996,0,0,0,4
1066,2022-03-01,HRV,SWE,1.7179876597805115,2,0,0,0
1067,2022-03-01,HTI,UGA,0.11145080196728194,4,0,0,0
1068,2022-03-01,HTI,USA,1.0843631253641792,10,4,0,2
1069,2022-03-01,HUN,IND,0.6255184197594307,26,0,0,2
1070,2022-03-01,HUN,IRL,-0.07194483984836625,0,0,2,0
1071,2022-03-01,HUN,KEN,1.6999999999999997,2,0,0,0
1072,2022-03-01,HUN,MDA,0.0019719121325832184,19,0,0,9
1073,2022-03-01,HUN,MDG,7.946457192605722,2,0,0,0
1074,2022-03-01,HUN,NGA,0.5128615466264714,27,4,0,4
1075,2022-03-01,HUN,NOR,2.5999999999999996,2,0,0,0
1076,2022-03-01,HUN,POL,0.43453548821722243,46,19,0,15
1077,2022-03-01,QAT,HUN,-2.339027580075817,1,0,0,1
1078,2022-03-01,ROU,HUN,0.35223323183735583,59,23,0,17
1079,2022-03-01,RUS,HUN,-0.44276008436088143,38,6,6,27
1080,2022-03-01,HUN,SVK,-0.6090364225201604,9,6,0,12
1081,2022-03-01,HUN,UKR,0.5481759976281091,114,46,14,29
1082,2022-03-01,USA,HUN,-0.48935342252561204,9,7,1,5
1083,2022-03-01,HUN,WST,-2.14204255140127,3,0,0,1
1084,2022-03-01,IDN,KOR,2.1852757279665735,3,0,0,0
1085,2022-03-01,IDN,MYS,1.6411643676422438,14,2,0,0
1086,2022-03-01,IDN,PHL,6.357165754084578,0,1,0,0
1087,2022-03-01,IDN,POL,1.034494050506264,6,2,0,0
1088,2022-03-01,IDN,ROU,2.534936566624012,2,2,0,0
1089,2022-03-01,IDN,RUS,-0.4286684431406212,0,2,4,0
1090,2022-03-01,IDN,SEA,1.489960723613573,0,1,1,0
1091,2022-03-01,IDN,SGP,0.059563395550006865,8,0,0,0
1092,2022-03-01,THA,IDN,2.451820649970277,6,2,0,0
1093,2022-03-01,IDN,TMP,0.6492534811421936,3,0,2,0
1094,2022-03-01,IDN,UKR,-1.0677365597233983,6,0,0,15
1095,2022-03-01,IDN,USA,0.0,1,0,0,0
1096,2022-03-01,JPN,IND,-0.018970349271026716,1,0,0,0
1097,2022-03-01,IND,KWT,0.37173157109338517,4,0,0,0
1098,2022-03-01,IND,LKA,1.7179876597805115,2,0,0,0
1099,2022-03-01,IND,MDA,1.2835158214341682,10,0,0,0
1100,2022-03-01,MMR,IND,-0.3739727909965916,3,1,0,1
1101,2022-03-01,IND,NLD,-0.17986209962091562,0,0,0,1
1102,2022-03-01,IND,NPL,0.0,1,0,0,0
1103,2022-03-01,IND,PAK,-0.04676706583173186,24,1,1,6
1104,2022-03-01,IND,ROU,0.5932086556468702,50,0,0,4
1105,2022-03-01,IND,RUS,-0.19922783503302047,34,8,19,15
1106,2022-03-01,SGP,IND,2.9242343145200196,1,0,0,0
1107,2022-03-01,IND,SVK,0.15055033563581263,8,0,0,1
1108,2022-03-01,IND,THA,-0.08993104981045781,0,0,0,1
1109,2022-03-01,IND,UKR,-0.035834664415157584,151,25,7,53
1110,2022-03-01,IND,USA,0.5163276028734737,34,1,0,9
1111,2022-03-01,IRL,JAM,0.04742587317756679,2,0,0,0
1112,2022-03-01,IRL,MLI,0.4115673959526274,0,2,0,0
1113,2022-03-01,IRL,MLT,0.12590346973464095,4,0,0,0
1114,2022-03-01,IRL,NLD,1.6095993551821357,4,0,0,0
1115,2022-03-01,NZL,IRL,0.012712128984321891,0,3,0,0
1116,2022-03-01,IRL,PER,1.5,2,0,0,0
1117,2022-03-01,POL,IRL,-0.32268711924092525,3,0,0,1
1118,2022-03-01,IRL,RUS,-0.051328413669360994,63,3,23,2
1119,2022-03-01,IRL,SYR,0.27530344166171283,6,0,0,0
1120,2022-03-01,IRL,THA,0.549797202315122,6,0,0,1
1121,2022-03-01,IRL,TWN,0.29931327670854346,13,0,0,0
1122,2022-03-01,IRL,UKR,0.5865660163028128,127,24,18,9
1123,2022-03-01,IRL,USA,0.5834778471720917,61,12,3,8
1124,2022-03-01,IRL,VAT,0.04226759341091517,4,0,0,0
1125,2022-03-01,IRN,IRQ,1.0650952487342202,22,10,1,1
1126,2022-03-01,ISR,IRN,-1.1161115190234898,12,5,13,12
1127,2022-03-01,IRN,ITA,0.14973057063426304,7,0,0,0
1128,2022-03-01,IRN,JOR,0.11120054133741919,2,0,0,0
1129,2022-03-01,IRN,KAZ,1.3044896608429701,12,0,0,0
1130,2022-03-01,IRN,PAK,0.07726447352721942,4,2,5,0
1131,2022-03-01,PRK,IRN,-0.25,1,0,0,1
1132,2022-03-01,IRN,PSE,0.6122880687003314,5,0,0,0
1133,2022-03-01,IRN,QAT,0.8747995177479126,10,0,0,0
1134,2022-03-01,IRN,RUS,0.4859723728028787,125,14,25,12
1135,2022-03-01,SAU,IRN,-0.1621936855822996,17,1,0,7
1136,2022-03-01,IRN,SDN,0.13309795371947758,0,3,0,0
1137,2022-03-01,IRN,SYR,0.4814518552634719,59,0,3,2
1138,2022-03-01,IRN,TKM,1.3044896608429701,12,0,0,0
1139,2022-03-01,TUR,IRN,-3.8447071068499756,0,0,0,4
1140,2022-03-01,IRN,UKR,-0.06106084103834571,33,1,19,0
1141,2022-03-01,IRN,USA,0.0746363510802179,58,11,19,9
1142,2022-03-01,IRN,VEN,0.05172511398210023,6,0,0,0
1143,2022-03-01,IRN,WST,-0.08738507354235642,3,0,6,0
1144,2022-03-01,IRN,YEM,0.0,1,0,0,0
1145,2022-03-01,IRQ,KWT,-0.0636433744837741,1,0,4,0
1146,2022-03-01,IRQ,LBN,1.3501848782670687,8,1,1,0
1147,2022-03-01,IRQ,LBY,0.011119772413566655,3,0,0,0
1148,2022-03-01,NGA,IRQ,1.4999999999999998,2,0,0,0
1149,2022-03-01,QAT,IRQ,-0.5357357709102987,2,0,1,0
1150,2022-03-01,IRQ,RUS,-0.1706047303058616,3,0,5,2
1151,2022-03-01,IRQ,SWE,2.5,0,2,0,0
1152,2022-03-01,SYR,IRQ,-2.420472792329956,0,0,0,1
1153,2022-03-01,IRQ,TUR,-2.601199186761336,2,0,0,6
1154,2022-03-01,TWN,IRQ,-0.18970349271026715,0,0,1,0
1155,2022-03-01,IRQ,UKR,0.3753218730129992,16,2,3,1
1156,2022-03-01,USA,IRQ,0.5326149454088095,26,4,8,7
1157,2022-03-01,WST,IRQ,1.448261577062698,0,1,3,0
1158,2022-03-01,IRQ,YEM,-1.64084551941154,2,0,0,3
1159,2022-03-01,ISL,ITA,2.2024275332937027,6,0,0,0
1160,2022-03-01,ISL,KEN,1.8499999999999999,8,4,0,0
1161,2022-03-01,ISL,NOR,1.4682850221958017,9,0,0,0
1162,2022-03-01,ISL,NZL,1.6999999999999997,2,0,0,0
1163,2022-03-01,ISL,PRT,2.2024275332937027,6,0,0,0
1164,2022-03-01,ISL,RUS,-2.5,0,0,0,2
1165,2022-03-01,ITA,ISR,1.4999999999999998,2,0,0,0
1166,2022-03-01,JOR,ISR,-3.2211522993960138,0,0,3,1
1167,2022-03-01,KWT,ISR,0.0,4,0,0,0
1168,2022-03-01,ISR,LBN,0.6465156743502888,14,0,0,0
1169,2022-03-01,ISR,MDA,0.16865758456287375,11,0,0,1
1170,2022-03-01,ISR,MLT,1.3850357080815558,4,0,0,0
1171,2022-03-01,ISR,NGA,0.12804985757943033,3,0,0,0
1172,2022-03-01,NLD,ISR,-0.5506068833234257,0,0,3,0
1173,2022-03-01,ISR,NMR,3.5,0,1,0,0
1174,2022-03-01,NOR,ISR,-0.4742587317756679,0,0,0,1
1175,2022-03-01,ISR,POL,0.9752723943502277,23,9,0,0
1176,2022-03-01,ISR,PSE,-0.7307093228780157,84,31,58,128
1177,2022-03-01,ISR,QAT,0.007194483984836625,1,0,0,0
1178,2022-03-01,ISR,ROU,-1.1075893445358331,2,1,0,2
1179,2022-03-01,RUS,ISR,-0.09153413268043943,92,20,85,20
1180,2022-03-01,ISR,SAU,-0.1684756283737815,3,4,0,1
1181,2022-03-01,SDN,ISR,-3.9999999999999996,0,0,0,2
1182,2022-03-01,ISR,SYR,-1.0686590772929208,4,0,0,15
1183,2022-03-01,ISR,TUN,0.6179135033547637,6,0,0,0
1184,2022-03-01,TUR,ISR,0.2629289994108593,11,1,2,0
1185,2022-03-01,ISR,UKR,0.13358949499441716,192,53,37,49
1186,2022-03-01,ISR,USA,0.3464998527297387,86,10,28,8
1187,2022-03-01,ISR,YEM,-1.2126438924170957,0,0,0,3
1188,2022-03-01,ITA,JOR,0.11920292202211757,2,0,0,0
1189,2022-03-01,ITA,JPN,0.2388491756804396,6,0,0,0
1190,2022-03-01,ITA,MEX,-0.09485174635513358,0,0,1,0
1191,2022-03-01,ITA,MNG,0.834420454154823,2,0,0,0
1192,2022-03-01,MYS,ITA,3.377244306857432,1,0,0,0
1193,2022-03-01,NLD,ITA,0.0,2,0,0,0
1194,2022-03-01,ITA,NOR,2.2024275332937027,6,0,0,0
1195,2022-03-01,ITA,POL,-1.4038024747058149,4,0,0,1
1196,2022-03-01,ITA,PRT,-0.3883482094983555,10,0,0,4
1197,2022-03-01,ITA,ROU,-1.478339057167175,1,0,0,3
1198,2022-03-01,ITA,RUS,0.4145506351877936,39,7,7,7
1199,2022-03-01,ITA,SYC,0.521222909137469,6,0,1,0
1200,2022-03-01,TUR,ITA,1.567906687287793,6,9,0,1
1201,2022-03-01,ITA,UKR,0.6963151823516627,47,21,15,4
1202,2022-03-01,ITA,USA,0.19275672744604153,61,12,4,9
1203,2022-03-01,ITA,VAT,0.42809182636437043,10,2,1,0
1204,2022-03-01,ITA,VNM,0.11145080196728194,2,0,0,0
1205,2022-03-01,WST,ITA,0.0,2,0,0,0
1206,2022-03-01,JAM,JOR,-0.04742587317756679,1,0,1,0
1207,2022-03-01,JAM,JPN,2.6577428654342867,3,0,0,0
1208,2022-03-01,JAM,POL,3.8102965072897326,1,0,0,0
1209,2022-03-01,SUR,JAM,0.14227761953270035,2,0,0,0
1210,2022-03-01,JAM,UKR,0.8976287063411215,3,0,0,1
1211,2022-03-01,USA,JAM,0.47835266129143417,6,0,1,0
1212,2022-03-01,JOR,KEN,2.034577524717008,2,1,0,0
1213,2022-03-01,PAK,JOR,-0.5378828427399902,0,0,1,0
1214,2022-03-01,PSE,JOR,0.05395862988627469,2,0,0,0
1215,2022-03-01,JOR,QAT,0.2377558193252803,5,0,0,0
1216,2022-03-01,JOR,ROU,1.761942026634962,0,3,0,0
1217,2022-03-01,SAU,JOR,1.5026449674376,2,0,0,0
1218,2022-03-01,JOR,SYR,1.1863270480080483,10,1,0,0
1219,2022-03-01,JOR,UKR,0.9336025960886393,10,2,3,0
1220,2022-03-01,USA,JOR,-0.5489921592823191,39,5,7,18
1221,2022-03-01,JOR,YEM,0.0,1,0,0,0
1222,2022-03-01,JPN,KOR,0.5851184243738105,25,5,3,3
1223,2022-03-01,MEX,JPN,0.468935317056083,2,0,0,2
1224,2022-03-01,JPN,MMR,-0.4112190409026955,0,0,4,0
1225,2022-03-01,JPN,MNG,1.4532323040684003,43,8,4,0
1226,2022-03-01,JPN,MYS,0.03115486400173013,4,0,2,0
1227,2022-03-01,JPN,NMR,-0.09118235295977159,0,1,1,0
