,Global_Event_ID,Day,YYYYMM,YYYY,Day_Time,Actor_1_Country_Code,Actor_1_Name,Actor_1_Country_ABBR,Actor_1_Known_Group_Code,Actor_1_Ethnic_Code,Actor_1_Religion_Code,Actor_1_Religion_2_Code,Actor_1_Role,Actor_1_Role2,Actor_1_Role3,Actor_2_Country_Code,Actor_2_Name,Actor_2_Country_ABBR,Actor_2_Know_Group_Code,Actor_2_Ethnic_Code,Actor_2_Religion_Code,Actor_2_Religion_2_Code,Actor_2_Role,Actor_2_Role2,Actor_2_Role3,Is_Root_Event,Event_Code,Event_Base_Code,Event_Root_Code,Quad_Class,Goldstein_Scale,Num_Mentions,Num_Sources,Num_Articles,AVG_TONE,Actor_1_Geo_Type,Actor_1_Geo_FullName,Actor_1_Geo_Country_Code,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor_2_Geo_Type,Actor_2_Geo_FullName,Actor_2_Geo_Country_Code,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Mention_Type,ST_PR_CNTRY,Country,ADM1Code_Extra,ADM2Code_Extra,Lat_Extra,Long_Extra,ActorGeo_FeaturID_Extra,Date_Added,Source_URL,Confidence
454,954683453,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,BLR,BELARUSIAN,BLR,,,,,,,,0,163,163,16,4,-8.0,2,1,2,-8.52941176470591,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,1,United Kingdom,UK,UK,,54.0,-4.0,UK,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20201113001500,https://www.batonrougepost.com/news/266964408/us-reiterates-call-for-release-of-political-prisoners-in-belarus,20
455,954683454,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,BLROPP,BELARUS,BLR,,,,,OPP,,,1,111,111,11,3,-2.0,2,1,2,-8.52941176470591,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20201113001500,https://www.batonrougepost.com/news/266964408/us-reiterates-call-for-release-of-political-prisoners-in-belarus,20
456,954683455,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,BLROPP,BELARUS,BLR,,,,,OPP,,,1,111,111,11,3,-2.0,8,1,8,-8.52941176470591,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,1,United Kingdom,UK,UK,,54.0,-4.0,UK,2,"Connecticut, United States",US,USCT,,41.5834,-72.7622,CT,20201113001500,https://www.batonrougepost.com/news/266964408/us-reiterates-call-for-release-of-political-prisoners-in-belarus,80
457,954683476,20201113,202011,2020,2020.8575,USA,LAWRENCE,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,010,10,1,1,0.0,2,1,2,-3.91459074733096,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20201113001500,https://medicinehatnews.com/news/national-news/2020/11/12/veterans-minister-touts-backlog-reduction-others-attribute-to-covid19-problems/,20
458,954683477,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,020,20,2,1,3.0,2,1,2,-0.91533180778032,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,1,Canada,CA,CA,,60.0,-96.0,CA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20201113001500,https://www.bigrapidsnews.com/news/article/Lawsuit-seeks-to-stop-construction-of-1B-15722288.php,20
459,954683478,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CAN,CANADIAN,CAN,,,,,,,,0,040,40,4,1,1.0,2,1,2,-0.91533180778032,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,1,Canada,CA,CA,,60.0,-96.0,CA,2,"Massachusetts, United States",US,USMA,,42.2373,-71.5314,MA,20201113001500,https://www.bigrapidsnews.com/news/article/Lawsuit-seeks-to-stop-construction-of-1B-15722288.php,20
460,954683479,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,0,046,46,4,1,7.0,2,1,2,-3.87984981226533,1,United States,US,US,,39.828175,-98.5795,US,4,"Quebec, Quebec, Canada",CA,CA10,12750,47.5,-72.0,-571850,1,United States,US,US,,39.828175,-98.5795,US,20201113001500,https://www.upi.com/Health_News/2020/11/12/Study-suggests-insomnia-is-persistent-more-often-than-situational/5751605130919/,20
461,954683480,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,020,20,2,1,3.0,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
462,954683481,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,020,20,2,1,3.0,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
463,954683482,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,042,42,4,1,1.9,2,1,2,-2.39520958083832,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,10
464,954683483,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,042,42,4,1,1.9,2,1,2,-2.39520958083832,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,10
465,954683484,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,042,42,4,1,1.9,2,1,2,-2.39520958083832,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,,27.8333,-81.717,FL,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,10
466,954683485,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,042,42,4,1,1.9,2,1,2,-2.39520958083832,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,10
467,954683486,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,046,46,4,1,7.0,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
468,954683487,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,046,46,4,1,7.0,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
469,954683488,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,050,50,5,1,3.5,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
470,954683489,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,BEIJING,CHN,,,,,,,,0,050,50,5,1,3.5,4,1,4,-2.39520958083832,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20201113001500,http://www.msn.com/en-us/news/world/trump-s-taiwan-hong-kong-support-poses-early-test-for-biden/ar-BB1aXM5B,20
471,954683490,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CHN,CHINESE,CHN,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-0.81081081081081,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,1,Hong Kong,HK,HK,,22.25,114.166667,HK,20201113001500,https://www.theepochtimes.com/epoch-times-1-in-app-downloads-in-newspaper-category_3576371.html,100
472,954683491,20201113,202011,2020,2020.8575,USA,CHICAGO,USA,,,,,,,,CHNOPP,TIBET,CHN,,,,,OPP,,,1,051,51,5,1,3.4,10,1,10,-2.06185567010309,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20201113001500,https://www.theepochtimes.com/c-us/2728,100
473,954683492,20201113,202011,2020,2020.8575,USA,CHICAGO,USA,,,,,,,,CHNOPP,TIBET,CHN,,,,,OPP,,,1,141,141,14,3,-6.5,10,1,10,-2.06185567010309,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,3,"Chicago, Illinois, United States",US,USIL,IL031,41.85,-87.6501,423587,20201113001500,https://www.theepochtimes.com/c-us/2728,100
474,954683515,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CUB,CUBA,CUB,,,,,,,,0,043,43,4,1,2.8,2,1,2,-5.69395017793594,3,"Lower Matecumbe Key, Florida, United States",US,USFL,FL087,24.8626,-80.7173,286170,4,"Gulf Of Mexico, Cuba (general), Cuba",CU,CU00,20887,25.0,-90.0,-1635250,4,"Gulf Of Mexico, Cuba (general), Cuba",CU,CU00,20887,25.0,-90.0,-1635250,20201113001500,https://www.washingtontimes.com/news/2020/nov/12/eta-brings-heavy-rainfall-along-east-coast/,20
475,954683516,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,CUB,CUBA,CUB,,,,,,,,0,043,43,4,1,2.8,2,1,2,-5.69395017793594,3,"Lower Matecumbe Key, Florida, United States",US,USFL,FL087,24.8626,-80.7173,286170,4,"Gulf Of Mexico, Cuba (general), Cuba",CU,CU00,20887,25.0,-90.0,-1635250,3,"Lower Matecumbe Key, Florida, United States",US,USFL,,24.8626,-80.7173,286170,20201113001500,https://www.washingtontimes.com/news/2020/nov/12/eta-brings-heavy-rainfall-along-east-coast/,20
476,954683517,20201113,202011,2020,2020.8575,USA,MIAMI,USA,,,,,,,,CUBGOV,CUBA,CUB,,,,,GOV,,,1,120,120,12,3,-4.0,1,1,1,-0.22727272727273,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20201113001500,https://www.local10.com/news/local/2020/11/12/us-cuba-relations-biden-will-rescind-some-of-trumps-limits-but-not-all-expert-says/,10
477,954683518,20201113,202011,2020,2020.8575,USA,MIAMI,USA,,,,,,,,CUBGOV,CUBA,CUB,,,,,GOV,,,1,120,120,12,3,-4.0,1,1,1,-0.22727272727273,3,"Miami, Florida, United States",US,USFL,FL086,25.7743,-80.1937,295004,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,4,"Havana, Ciudad de La Habana, Cuba",CU,CU02,14613,23.1319,-82.3642,-1628751,20201113001500,https://www.local10.com/news/local/2020/11/12/us-cuba-relations-biden-will-rescind-some-of-trumps-limits-but-not-all-expert-says/,10
478,954683552,20201113,202011,2020,2020.8575,USA,AMERICAN,USA,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,042,42,4,1,1.9,3,1,3,-6.90423162583519,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20201113001500,https://www.startribune.com/we-mustn-t-repeat-the-wrongs-my-ancestors-suffered/573059921/,30
479,954683553,20201113,202011,2020,2020.8575,USA,AMERICAN,USA,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,042,42,4,1,1.9,4,1,4,-6.90423162583519,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,1,Germany,GM,GM,,51.5,10.5,GM,2,"Minnesota, United States",US,USMN,,45.7326,-93.9196,MN,20201113001500,https://www.startribune.com/we-mustn-t-repeat-the-wrongs-my-ancestors-suffered/573059921/,40
480,954683554,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,DEU,GERMAN,DEU,,,,,,,,1,051,51,5,1,3.4,2,1,2,0.93167701863354,4,"Plaszow, Malopolskie, Poland",PL,PL77,24416,50.045,19.9839,-522167,3,"Squirrel Hill, New York, United States",US,USNY,,42.2779,-75.7866,966179,3,"Squirrel Hill, New York, United States",US,USNY,,42.2779,-75.7866,966179,20201113001500,https://triblive.com/local/schindlers-list-survivor-pittsburgh-cantor-moshe-taube-dead-at-93/,20
481,954683555,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,0874,87,8,2,10.0,2,1,2,-2.55164034021871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4,-1746443,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.defenseone.com/threats/2020/11/outgoing-syria-envoy-admits-hiding-us-troop-numbers-praises-trumps-mideast-record/170012/,20
482,954683556,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,0874,87,8,2,10.0,1,1,1,-2.55164034021871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.defenseone.com/threats/2020/11/outgoing-syria-envoy-admits-hiding-us-troop-numbers-praises-trumps-mideast-record/170012/,10
483,954683588,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,ESP,BARCELONA,ESP,,,,,,,,1,010,10,1,1,0.0,2,1,2,3.26797385620915,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,20201113001500,https://www.bizjournals.com/sanantonio/news/2020/11/12/lynd-partners-with-phillip-michael-to-diversify.html,20
484,954683589,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,ETH,ETHIOPIA,ETH,,,,,,,,0,042,42,4,1,1.9,1,1,1,-5.45575515635396,1,United States,US,US,,39.828175,-98.5795,US,4,"Tigrai, Tigray, Ethiopia",ET,ET53,149298,13.5,39.5,-620571,1,Eritrea,ER,ER,,15.0,39.0,ER,20201113001500,http://awate.com/ethiopian-war-exhibit-triangles/,10
485,954683590,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,ETH,ETHIOPIA,ETH,,,,,,,,0,042,42,4,1,1.9,1,1,1,-5.45575515635396,1,United States,US,US,,39.828175,-98.5795,US,1,Eritrea,ER,ER,,15.0,39.0,ER,1,United States,US,US,,39.828175,-98.5795,US,20201113001500,http://awate.com/ethiopian-war-exhibit-triangles/,10
486,954683591,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,010,10,1,1,0.0,4,1,4,-2.55164034021871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.defenseone.com/threats/2020/11/outgoing-syria-envoy-admits-hiding-us-troop-numbers-praises-trumps-mideast-record/170012/,40
487,954683592,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,012,12,1,1,-0.4,5,1,5,-0.8130081300813,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20201113001500,https://www.cbc.ca/news/canada/montreal/holiday-break-extension-quebec-covid-19-1.5799518,50
488,954683593,20201113,202011,2020,2020.8575,USA,NEW YORK,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,061,61,6,2,6.4,1,1,1,-3.9945836154367,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201113001500,http://econintersect.com/pages/releases/release.php?post=202011121526,10
489,954683594,20201113,202011,2020,2020.8575,USA,NEW YORK,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,061,61,6,2,6.4,2,1,2,-3.9945836154367,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201113001500,http://econintersect.com/pages/releases/release.php?post=202011121526,20
490,954683595,20201113,202011,2020,2020.8575,USA,NEW YORK,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,061,61,6,2,6.4,6,1,6,-3.9945836154367,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20201113001500,http://econintersect.com/pages/releases/release.php?post=202011121526,60
491,954683596,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,EUR,EUROPE,EUR,,,,,,,,0,100,100,10,3,-5.0,4,1,4,-2.55164034021871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.defenseone.com/threats/2020/11/outgoing-syria-envoy-admits-hiding-us-troop-numbers-praises-trumps-mideast-record/170012/,40
492,954683597,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,060,60,6,2,6.0,2,1,2,2.57009345794393,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,1,France,FR,FR,,46.0,2.0,FR,3,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20201113001500,http://www.bu.edu/articles/2020/pepin-lecture-series-in-food-studies-and-gastronomy-goes-virtual/,20
493,954683598,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,010,10,1,1,0.0,1,1,1,-0.53003533568905,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20201113001500,https://weeklyworker.co.uk/worker/1323/pivot-back-to-europe/,10
494,954683599,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,010,10,1,1,0.0,1,1,1,-0.53003533568905,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,1,United Kingdom,UK,UK,,54.0,-4.0,UK,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20201113001500,https://weeklyworker.co.uk/worker/1323/pivot-back-to-europe/,10
495,954683600,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-2.22541277817659,4,"City Of London, London, City of, United Kingdom",UK,UKH9,40110,51.5141,-0.093689,-2601891,4,"City Of London, London, City of, United Kingdom",UK,UKH9,40110,51.5141,-0.093689,-2601891,4,"City Of London, London, City of, United Kingdom",UK,UKH9,40110,51.5141,-0.093689,-2601891,20201113001500,https://weeklyworker.co.uk/worker/1323/what-keir-created-keir-can-destroy/,10
496,954683601,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,112,112,11,3,-2.0,1,1,1,-2.22541277817659,1,United States,US,US,,39.828175,-98.5795,US,4,"City Of London, London, City of, United Kingdom",UK,UKH9,40110,51.5141,-0.093689,-2601891,4,"City Of London, London, City of, United Kingdom",UK,UKH9,40110,51.5141,-0.093689,-2601891,20201113001500,https://weeklyworker.co.uk/worker/1323/what-keir-created-keir-can-destroy/,10
497,954683689,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,0,043,43,4,1,2.8,2,1,2,-0.53003533568905,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20201113001500,https://weeklyworker.co.uk/worker/1323/pivot-back-to-europe/,20
498,954683690,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,IRL,IRELAND,IRL,,,,,,,,0,033,33,3,1,5.2,4,1,4,3.98970398970399,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,1,Ireland,EI,EI,,53.0,-8.0,EI,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20201113001500,https://www.aljazeera.com/news/2020/11/12/more-world-leaders-congratulate-biden-than-us-republicans,40
499,954683691,20201113,202011,2020,2020.8575,USA,UNITED STATES,USA,,,,,,,,IRL,IRELAND,IRL,,,,,,,,0,071,71,7,2,7.4,4,1,4,3.98970398970399,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,1,Ireland,EI,EI,,53.0,-8.0,EI,2,"South Carolina, United States",US,USSC,,33.8191,-80.9066,SC,20201113001500,https://www.aljazeera.com/news/2020/11/12/more-world-leaders-congratulate-biden-than-us-republicans,40
500,954683692,20201113,202011,2020,2020.8575,USA,UTAH,USA,,,,,,,,IRLGOV,IRELAND,IRL,,,,,GOV,,,0,110,110,11,3,-2.0,2,1,2,3.98970398970399,1,Russia,RS,RS,,60.0,100.0,RS,1,Ireland,EI,EI,,53.0,-8.0,EI,1,North Korea,KN,KN,,40.0,127.0,KN,20201113001500,https://www.aljazeera.com/news/2020/11/12/more-world-leaders-congratulate-biden-than-us-republicans,20
501,954683693,20201113,202011,2020,2020.8575,USA,AMERICAN,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,037,37,3,1,5.0,1,1,1,-1.53256704980843,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201113001500,https://www.algemeiner.com/2020/11/12/report-pompeo-to-make-historic-visit-to-israeli-settlement-in-west-bank/,10
502,954683694,20201113,202011,2020,2020.8575,USA,AMERICAN,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,1,037,37,3,1,5.0,1,1,1,-1.53256704980843,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Ramallah, West Bank (general), West Bank",WE,WE00,68767,31.9026,35.1955,-795956,20201113001500,https://www.algemeiner.com/2020/11/12/report-pompeo-to-make-historic-visit-to-israeli-settlement-in-west-bank/,10
503,954683695,20201113,202011,2020,2020.8575,USA,THE US,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.41025641025641,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,4,"Jerusalem, Israel (general), Israel",IS,IS00,18315,31.7667,35.2333,-797092,20201113001500,https://www.hellenicshippingnews.com/israel-shipyards-teams-up-with-dubai-ports-world-in-a-bid-for-haifa-port/,10
504,954683696,20201113,202011,2020,2020.8575,USA,THE US,USA,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.41025641025641,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,20201113001500,https://www.hellenicshippingnews.com/israel-shipyards-teams-up-with-dubai-ports-world-in-a-bid-for-haifa-port/,10
