,Global_Event_ID,Day,YYYYMM,YYYY,Day_Time,Actor_1_Country_Code,Actor_1_Name,Actor_1_Country_ABBR,Actor_1_Known_Group_Code,Actor_1_Ethnic_Code,Actor_1_Religion_Code,Actor_1_Religion_2_Code,Actor_1_Role,Actor_1_Role2,Actor_1_Role3,Actor_2_Country_Code,Actor_2_Name,Actor_2_Country_ABBR,Actor_2_Know_Group_Code,Actor_2_Ethnic_Code,Actor_2_Religion_Code,Actor_2_Religion_2_Code,Actor_2_Role,Actor_2_Role2,Actor_2_Role3,Is_Root_Event,Event_Code,Event_Base_Code,Event_Root_Code,Quad_Class,Goldstein_Scale,Num_Mentions,Num_Sources,Num_Articles,AVG_TONE,Actor_1_Geo_Type,Actor_1_Geo_FullName,Actor_1_Geo_Country_Code,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor_2_Geo_Type,Actor_2_Geo_FullName,Actor_2_Geo_Country_Code,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,Mention_Type,ST_PR_CNTRY,Country,ADM1Code_Extra,ADM2Code_Extra,Lat_Extra,Long_Extra,ActorGeo_FeaturID_Extra,Date_Added,Source_URL,Confidence
712,954714177,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,South Korea,KS,KS,,37.0,127.5,KS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
713,954714178,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,0,046,46,4,1,7.0,3,1,3,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,New Zealand,NZ,NZ,,-42.0,174.0,NZ,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,30
714,954714179,20201114,202011,2020,2020.8603,AUS,SYDNEY,AUS,,,,,,,,PNG,PAPUA NEW GUINEA,PNG,,,,,,,,1,161,161,16,4,-4.0,10,1,10,-3.39622641509434,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,1,Papua New Guinea,PP,PP,,-6.0,147.0,PP,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20201114074500,https://www.freemalaysiatoday.com/category/world/2020/11/14/australia-cancels-png-visit-amid-leadership-challenge/,100
715,954714180,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,SEA,SOUTH EAST ASIA,SEA,,,,,,,,0,042,42,4,1,1.9,8,1,8,0.14450867052023,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201114074500,https://www.abc.net.au/news/2020-11-14/australia-canberra-new-aid-south-east-asia-scott-morrison/12883088,80
716,954714181,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,SEA,SOUTH EAST ASIA,SEA,,,,,,,,0,0831,83,8,2,5.0,2,1,2,0.14450867052023,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201114074500,https://www.abc.net.au/news/2020-11-14/australia-canberra-new-aid-south-east-asia-scott-morrison/12883088,20
717,954714182,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,SEA,SOUTH EAST ASIA,SEA,,,,,,,,0,0831,83,8,2,5.0,2,1,2,0.14450867052023,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,https://www.abc.net.au/news/2020-11-14/australia-canberra-new-aid-south-east-asia-scott-morrison/12883088,20
718,954714183,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,150,150,15,4,-7.2,2,1,2,0.0,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,20201114074500,https://apnews.com/article/world-leaders-talk-joe-biden-virus-02da51b7a64920a0cd0eb554a31da412,20
719,954714184,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,150,150,15,4,-7.2,2,1,2,0.0,4,"Malabar, New South Wales, Australia",AS,AS02,5073,-33.9667,151.25,-1585345,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201114074500,https://apnews.com/article/world-leaders-talk-joe-biden-virus-02da51b7a64920a0cd0eb554a31da412,20
720,954714185,20201114,202011,2020,2020.8603,AUS,AUSTRALIA,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,0,150,150,15,4,-7.2,6,1,6,0.0,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,4,"Seoul, Soul-t'ukpyolsi, South Korea",KS,KS11,24984,37.5664,127.0,-716583,20201114074500,https://apnews.com/article/world-leaders-talk-joe-biden-virus-02da51b7a64920a0cd0eb554a31da412,60
721,954714186,20201114,202011,2020,2020.8603,AUS,MURRAY,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-6.12244897959184,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,3,"Swain County, North Carolina, United States",US,USNC,,35.4668,-83.4832,1008588,3,"Swain County, North Carolina, United States",US,USNC,,35.4668,-83.4832,1008588,20201114074500,http://www.thesylvaherald.com/news/article_53474bb4-244a-11eb-8a1d-f39bda1a2e80.html,40
722,954714187,20201114,202011,2020,2020.8603,AUS,MURRAY,AUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,173,173,17,4,-5.0,1,1,1,-6.12244897959184,3,"Asheville, North Carolina, United States",US,USNC,NC021,35.6009,-82.554,1018864,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,2,"North Carolina, United States",US,USNC,,35.6411,-79.8431,NC,20201114074500,http://www.thesylvaherald.com/news/article_53474bb4-244a-11eb-8a1d-f39bda1a2e80.html,10
723,954714191,20201114,202011,2020,2020.8603,AUSGOV,AUSTRALIA,AUS,,,,,GOV,,,SEA,SOUTH EAST ASIA,SEA,,,,,,,,1,030,30,3,1,4.0,2,1,2,0.14450867052023,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,4,"Canberra, Australian Capital Territory, Australia",AS,AS01,4940,-35.2833,149.217,-1563952,20201114074500,https://www.abc.net.au/news/2020-11-14/australia-canberra-new-aid-south-east-asia-scott-morrison/12883088,20
724,954714194,20201114,202011,2020,2020.8603,AUT,AUSTRIA,AUT,,,,,,,,GBR,BRITAIN,GBR,,,,,,,,0,012,12,1,1,-0.4,8,1,8,-2.48943165805543,4,"Elsbethen, Salzburg, Austria",AU,AU05,5638,47.75,13.0833,-1976477,1,United Kingdom,UK,UK,,54.0,-4.0,UK,4,"Elsbethen, Salzburg, Austria",AU,AU05,5638,47.75,13.0833,-1976477,20201114074500,https://www.telegraph.co.uk/news/2020/11/13/small-fish-austrian-spy-bigger-anyone-imagined/,80
725,954714195,20201114,202011,2020,2020.8603,AUT,AUSTRIA,AUT,,,,,,,,GBR,BRITAIN,GBR,,,,,,,,0,012,12,1,1,-0.4,2,1,2,-2.48943165805543,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20201114074500,https://www.telegraph.co.uk/news/2020/11/13/small-fish-austrian-spy-bigger-anyone-imagined/,20
726,954714201,20201114,202011,2020,2020.8603,AUT,AUSTRIA,AUT,,,,,,,,SPY,OPERATIVE,MNE,,,,,SPY,,,0,040,40,4,1,1.0,2,1,2,-2.48943165805543,4,"Elsbethen, Salzburg, Austria",AU,AU05,5638,47.75,13.0833,-1976477,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,20201114074500,https://www.telegraph.co.uk/news/2020/11/13/small-fish-austrian-spy-bigger-anyone-imagined/,20
727,954714202,20201114,202011,2020,2020.8603,AUT,AUSTRIA,AUT,,,,,,,,SPY,OPERATIVE,MNE,,,,,SPY,,,0,040,40,4,1,1.0,2,1,2,-2.48943165805543,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,1,Montenegro,MJ,MJ,,42.5,19.3,MJ,20201114074500,https://www.telegraph.co.uk/news/2020/11/13/small-fish-austrian-spy-bigger-anyone-imagined/,20
728,954714203,20201114,202011,2020,2020.8603,AZEGOV,ILHAM ALIYEV,AZE,,,,,GOV,,,ARM,ARMENIAN,ARM,,,,,,,,1,057,57,5,1,8.0,4,1,4,-1.63101604278075,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201114074500,https://news.am/eng/news/613325.html,20
729,954714204,20201114,202011,2020,2020.8603,AZEGOV,ILHAM ALIYEV,AZE,,,,,GOV,,,ARMGOV,ARMENIAN,ARM,,,,,GOV,,,1,057,57,5,1,8.0,12,1,12,-1.63101604278075,4,"Artsakh, Azerbaijan (general), Azerbaijan",AJ,AJ00,147321,40.0,46.5833,335527,1,Armenia,AM,AM,,40.0,45.0,AM,1,Armenia,AM,AM,,40.0,45.0,AM,20201114074500,https://news.am/eng/news/613325.html,60
730,954714206,20201114,202011,2020,2020.8603,BEL,BELGIUM,BEL,,,,,,,,GBRGOV,DOWNING STREET,GBR,,,,,GOV,,,1,0831,83,8,2,5.0,4,1,4,-4.67836257309941,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,4,"Brussels, Bruxelles-Capitale, Belgium",BE,BE11,5850,50.8333,4.33333,-1955538,20201114074500,https://news.sky.com/story/dominic-cummings-leaves-no-10-amid-claims-of-confrontation-with-livid-pm-12132091,40
731,954714207,20201114,202011,2020,2020.8603,BHR,BAHRAIN,BHR,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,040,40,4,1,1.0,1,1,1,-2.58064516129033,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,20201114074500,https://www.arabianindustry.com/design/news/2020/nov/14/watch-has-hotel-design-changed-forever-6458361/,10
732,954714211,20201114,202011,2020,2020.8603,BLZ,BELIZE,BLZ,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,051,51,5,1,3.4,2,1,2,0.65645514223195,1,Belize,BH,BH,,17.25,-88.75,BH,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,1,Belize,BH,BH,,17.25,-88.75,BH,20201114074500,https://in.reuters.com/article/us-belize-election/belize-elects-opposition-leader-as-next-prime-minister-idUSKBN27S1X1,20
733,954714212,20201114,202011,2020,2020.8603,BLZ,BELIZE,BLZ,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,051,51,5,1,3.4,2,1,2,0.65645514223195,1,Belize,BH,BH,,17.25,-88.75,BH,1,Belize,BH,BH,,17.25,-88.75,BH,1,Belize,BH,BH,,17.25,-88.75,BH,20201114074500,https://in.reuters.com/article/us-belize-election/belize-elects-opposition-leader-as-next-prime-minister-idUSKBN27S1X1,20
734,954714213,20201114,202011,2020,2020.8603,BLZ,BELIZE,BLZ,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,080,80,8,2,5.0,2,1,2,0.65645514223195,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,1,Panama,PM,PM,,9.0,-80.0,PM,1,China,CH,CH,,35.0,105.0,CH,20201114074500,https://in.reuters.com/article/us-belize-election/belize-elects-opposition-leader-as-next-prime-minister-idUSKBN27S1X1,20
735,954714214,20201114,202011,2020,2020.8603,BLZ,BELIZE,BLZ,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,080,80,8,2,5.0,2,1,2,0.65645514223195,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,Belize,BH,BH,,17.25,-88.75,BH,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20201114074500,https://in.reuters.com/article/us-belize-election/belize-elects-opposition-leader-as-next-prime-minister-idUSKBN27S1X1,20
736,954714221,20201114,202011,2020,2020.8603,BRA,BRAZIL,BRA,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,042,42,4,1,1.9,2,1,2,2.01005025125628,4,"Votuporanga, SãPaulo, Brazil",BR,BR27,40197,-20.4,-49.9833,-679465,4,"Votuporanga, SãPaulo, Brazil",BR,BR27,40197,-20.4,-49.9833,-679465,4,"Votuporanga, SãPaulo, Brazil",BR,BR27,40197,-20.4,-49.9833,-679465,20201114074500,https://www.stuff.co.nz/national/300158550/nz-businessman-killed-in-brazil-motorbike-crash-was-enjoying-early-retirement,20
737,954714222,20201114,202011,2020,2020.8603,BRA,BRAZIL,BRA,,,,,,,,NZL,NEW ZEALAND,NZL,,,,,,,,1,042,42,4,1,1.9,2,1,2,2.01005025125628,4,"Votuporanga, SãPaulo, Brazil",BR,BR27,40197,-20.4,-49.9833,-679465,1,New Zealand,NZ,NZ,,-42.0,174.0,NZ,1,New Zealand,NZ,NZ,,-42.0,174.0,NZ,20201114074500,https://www.stuff.co.nz/national/300158550/nz-businessman-killed-in-brazil-motorbike-crash-was-enjoying-early-retirement,20
738,954714267,20201114,202011,2020,2020.8603,CAN,ONTARIO,CAN,,,,,,,,ARM,ARMENIA,ARM,,,,,,,,1,013,13,1,1,0.4,6,1,6,3.10077519379845,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,4,"Yerevan, Yerevan*, Armenia",AM,AM11,4936,40.1811,44.5136,-2325645,20201114074500,https://armenpress.am/eng/news/1034844/,60
739,954714269,20201114,202011,2020,2020.8603,CAN,CANADA,CAN,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,060,60,6,2,6.0,4,1,4,0.28490028490028,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20201114074500,https://www.reuters.com/article/us-health-coronavirus-canada-vaccines-go/factbox-covid-19-vaccine-projects-backed-by-the-canadian-government-idUSKBN27T1SE,40
740,954714270,20201114,202011,2020,2020.8603,CAN,CANADA,CAN,,,,,,,,CHNBUS,CHINESE,CHN,,,,,BUS,,,1,060,60,6,2,6.0,6,1,6,0.28490028490028,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,4,"Ottawa, Ontario, Canada",CA,CA08,12755,45.4167,-75.7,-570760,20201114074500,https://www.reuters.com/article/us-health-coronavirus-canada-vaccines-go/factbox-covid-19-vaccine-projects-backed-by-the-canadian-government-idUSKBN27T1SE,60
741,954714292,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
742,954714293,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
743,954714294,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,046,46,4,1,7.0,3,1,3,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,30
744,954714295,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,164,164,16,4,-7.0,2,1,2,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,20
745,954714296,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,164,164,16,4,-7.0,2,1,2,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,20
746,954714297,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,0,164,164,16,4,-7.0,1,1,1,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
747,954714301,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,060,60,6,2,6.0,2,1,2,0.28490028490028,1,China,CH,CH,,35.0,105.0,CH,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,20201114074500,https://www.reuters.com/article/us-health-coronavirus-canada-vaccines-go/factbox-covid-19-vaccine-projects-backed-by-the-canadian-government-idUSKBN27T1SE,20
748,954714302,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,060,60,6,2,6.0,2,1,2,0.28490028490028,1,China,CH,CH,,35.0,105.0,CH,4,"Montreal, Quebec, Canada",CA,CA10,12713,45.5,-73.5833,-569541,1,China,CH,CH,,35.0,105.0,CH,20201114074500,https://www.reuters.com/article/us-health-coronavirus-canada-vaccines-go/factbox-covid-19-vaccine-projects-backed-by-the-canadian-government-idUSKBN27T1SE,20
749,954714307,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,015,15,1,1,0.0,1,1,1,-2.53878702397743,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,1,United Kingdom,UK,UK,,54.0,-4.0,UK,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20201114074500,https://www.express.co.uk/news/world/1360034/China-news-Taiwan-us-mike-pompeo-South-China-Sea-world-war-3-ont,10
750,954714308,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,015,15,1,1,0.0,1,1,1,-2.53878702397743,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20201114074500,https://www.express.co.uk/news/world/1360034/China-news-Taiwan-us-mike-pompeo-South-China-Sea-world-war-3-ont,10
751,954714311,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
752,954714312,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
753,954714313,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,046,46,4,1,7.0,3,1,3,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,30
754,954714314,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,164,164,16,4,-7.0,2,1,2,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,20
755,954714315,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,164,164,16,4,-7.0,2,1,2,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,20
756,954714316,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,IGOSEAASN,ASEAN,SEA,ASN,,,,IGO,,,0,164,164,16,4,-7.0,1,1,1,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
757,954714317,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
758,954714318,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,046,46,4,1,7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,China,CH,CH,,35.0,105.0,CH,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
759,954714319,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,046,46,4,1,7.0,3,1,3,1.28913443830571,1,China,CH,CH,,35.0,105.0,CH,1,Japan,JA,JA,,36.0,138.0,JA,1,Australia,AS,AS,,-25.0,135.0,AS,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,30
760,954714320,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,164,164,16,4,-7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,Australia,AS,AS,,-25.0,135.0,AS,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
761,954714321,20201114,202011,2020,2020.8603,CHN,CHINA,CHN,,,,,,,,JPN,JAPAN,JPN,,,,,,,,0,164,164,16,4,-7.0,1,1,1,1.28913443830571,1,Australia,AS,AS,,-25.0,135.0,AS,1,China,CH,CH,,35.0,105.0,CH,1,Indonesia,ID,ID,,-5.0,120.0,ID,20201114074500,http://www.uniindia.com/~/asean-seeks-india-back-in-rcep-trade-deal-to-be-inked-likely-sunday/Business%20Economy/news/2234118.html,10
